sigma,m,n,p,q,tc,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
35.93813663804629,2,0,[1.],[-0.00121066 -0.02429899  1.        ],"[1.0, 0.02429899061307296, 0.0018011056185376015, 7.318297806038192e-05]",(20.40638221382226+0j),(-13.566760713149995+0j),[1],(-40.4771674117925+0j),(13.566760713149995+0j),(0.22283130330893558+0j),[]
35.93813663804629,2,1,[-0.03758095  1.        ],[-2.97485414e-04 -6.18799451e-02  1.00000000e+00],"[1.0, 0.02429899061307296, 0.0018011056185376015, 0.00011868091202991999]",(15.068713155893375+0j),(-6.121829214702943+0j),[1],(-223.07872691291084+0j),(132.45055890242008+0j),(0.5561704079798347+0j),[]
35.93813663804629,3,0,[1.],[-4.54979340e-05 -1.21066467e-03 -2.42989906e-02  1.00000000e+00],"[1.0, 0.02429899061307296, 0.0018011056185376015, 0.00011868091202991999]",(17.12816546611363+0j),(-9.450397031052534-0j),[1],(-21.8686942626041+28.37198335097804j),(4.725198515526268-6.494713514413894j),(0.158460645763417+0j),[]
39.4420605943766,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
39.4420605943766,0,1,[0.0221942 1.       ],[1.],"[1.0, 0.022194202622119973, 0.0, 0.0]",,,,,,,
39.4420605943766,0,2,[0.00150484 0.0221942  1.        ],[1.],"[1.0, 0.022194202622119973, 0.0015048357098641555, 0.0]",,,,,,,
39.4420605943766,0,3,[9.07968188e-05 1.50483571e-03 2.21942026e-02 1.00000000e+00],[1.],"[1.0, 0.022194202622119973, 0.0015048357098641555, 9.079681881398419e-05]",,,,,,,
39.4420605943766,1,0,[1.],[-0.0221942  1.       ],"[1.0, 0.022194202622119973, 0.0004925826300317171, 1.0932478699060688e-05]",(45.05681132258135+0j),(-45.05681132258135+0j),[1],,,0j,[]
39.4420605943766,1,1,[-0.0456089  1.       ],[-0.0678031  1.       ],"[1.0, 0.022194202622119977, 0.0015048357098641557, 0.0001020325240892142]",(14.748588484867552+0j),(-4.827702092334967+0j),[1],,,(0.6726668387765841+0j),[0.67266684]
39.4420605943766,1,2,[ 1.65710793e-04 -3.81424961e-02  1.00000000e+00],[-0.0603367  1.       ],"[1.0, 0.022194202622119977, 0.0015048357098641557, 9.079681881398419e-05]",(16.573661164793876+0j),(-6.8508499556487426+0j),[1],,,(0.541123854902368+0j),[-0.00274643  0.58664233]
39.4420605943766,2,0,[1.],[-0.00101225 -0.0221942   1.        ],"[1.0, 0.022194202622119973, 0.0015048357098641552, 5.586477861639293e-05]",(22.325026673299366+0j),(-14.838698164038643+0j),[1],(-44.25057381591104+0j),(14.838698164038643+0j),(0.22288493164163772+0j),[]
39.4420605943766,2,1,[-0.0345092  1.       ],[-2.46348986e-04 -5.67033989e-02  1.00000000e+00],"[1.0, 0.02219420262211997, 0.0015048357098641552, 9.079681881398416e-05]",(16.458739904100895+0j),(-6.665713201781402+0j),[1],(-246.6338255597891+0j),(146.74827195005514+0j),(0.5577819034578408+0j),[]
39.4420605943766,3,0,[1.],[-3.49320402e-05 -1.01225308e-03 -2.21942026e-02  1.00000000e+00],"[1.0, 0.022194202622119973, 0.0015048357098641552, 9.079681881398419e-05]",(18.72651371323943+0j),(-10.324574554131733-0j),[1],(-23.85214834573232+30.9800570084011j),(5.162287277065868-7.09499292922254j),(0.158547825921848+0j),[]
43.28761281083062,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
43.28761281083062,0,1,[0.02026381 1.        ],[1.],"[1.0, 0.020263805261138447, 0.0, 0.0]",,,,,,,
43.28761281083062,0,2,[0.00125604 0.02026381 1.        ],[1.],"[1.0, 0.020263805261138447, 0.001256036272167668, 0.0]",,,,,,,
43.28761281083062,0,3,[6.93419030e-05 1.25603627e-03 2.02638053e-02 1.00000000e+00],[1.],"[1.0, 0.020263805261138447, 0.001256036272167668, 6.934190304492525e-05]",,,,,,,
43.28761281083062,1,0,[1.],[-0.02026381  1.        ],"[1.0, 0.020263805261138447, 0.0004106218036613422, 8.320760265370864e-06]",(49.349072748827766+0j),(-49.349072748827766+0j),[1],,,0j,[]
43.28761281083062,1,1,[-0.04172042  1.        ],[-0.06198423  1.        ],"[1.0, 0.020263805261138447, 0.001256036272167668, 7.785443536739847e-05]",(16.133137004210205+0j),(-5.274224926603091+0j),[1],,,(0.6730812534954178+0j),[0.67308125]
43.28761281083062,1,2,[ 1.37333850e-04 -3.49431219e-02  1.00000000e+00],[-0.05520693  1.        ],"[1.0, 0.020263805261138447, 0.001256036272167668, 6.934190304492525e-05]",(18.113668893019952+0j),(-7.464856366814756+0j),[1],,,(0.5428282949296084+0j),[-0.00248762  0.58788822]
43.28761281083062,2,0,[1.],[-8.45414469e-04 -2.02638053e-02  1.00000000e+00],"[1.0, 0.020263805261138447, 0.001256036272167668, 4.258338857489297e-05]",(24.4363471331402+0j),(-16.238646234632093+0j),[1],(-48.40542504227563+0j),(16.238646234632093+0j),(0.22293041135142305+0j),[]
43.28761281083062,2,1,[-0.03165136  1.        ],[-2.04037550e-04 -5.19151615e-02  1.00000000e+00],"[1.0, 0.020263805261138447, 0.001256036272167668, 6.934190304492524e-05]",(17.990194278918207+0j),(-7.26647485520533+0j),[1],(-272.4294449846616+0j),(162.39162765445178+0j),(0.5591620045608141+0j),[]
43.28761281083062,3,0,[1.],[-2.67585145e-05 -8.45414469e-04 -2.02638053e-02  1.00000000e+00],"[1.0, 0.020263805261138447, 0.001256036272167668, 6.934190304492525e-05]",(20.486218855625413+0j),(-11.287579698184711-0j),[1],(-26.04022083796088+33.854432697049624j),(5.6437898490923555-7.756309207921064j),(0.1586220212281911+0j),[]
47.508101621027976,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
47.508101621027976,0,1,[0.01849519 1.        ],[1.],"[1.0, 0.018495186966149584, 0.0, 0.0]",,,,,,,
47.508101621027976,0,2,[0.00104747 0.01849519 1.        ],[1.],"[1.0, 0.018495186966149584, 0.001047474935397152, 0.0]",,,,,,,
47.508101621027976,0,3,[5.28770391e-05 1.04747494e-03 1.84951870e-02 1.00000000e+00],[1.],"[1.0, 0.018495186966149584, 0.001047474935397152, 5.2877039110938265e-05]",,,,,,,
47.508101621027976,1,0,[1.],[-0.01849519  1.        ],"[1.0, 0.018495186966149584, 0.0003420719409128295, 6.326684503056454e-06]",(54.068120632153025+0j),(-54.068120632153025+0j),[1],,,0j,[]
47.508101621027976,1,1,[-0.03813981  1.        ],[-0.056635  1.      ],"[1.0, 0.01849518696614958, 0.0010474749353971517, 5.932374418779333e-05]",(17.65692556560993+0j),(-5.766189332722788+0j),[1],,,(0.6734318604166578+0j),[0.67343186]
47.508101621027976,1,2,[ 1.13828992e-04 -3.19852945e-02  1.00000000e+00],[-0.05048048  1.        ],"[1.0, 0.01849518696614958, 0.0010474749353971517, 5.287703911093825e-05]",(19.80963671584381+0j),(-8.1427888498405+0j),[1],,,(0.5442791308047766+0j),[-0.00225491  0.5889481 ]
47.508101621027976,2,0,[1.],[-7.05402994e-04 -1.84951870e-02  1.00000000e+00],"[1.0, 0.018495186966149584, 0.001047474935397152, 3.241980504199511e-05]",(26.75878048618483+0j),(-17.778841431795122+0j),[1],(-52.97810066311475+0j),(17.778841431795122+0j),(0.22296885927236063+0j),[]
47.508101621027976,2,1,[-0.02900078  1.        ],[-1.69028224e-04 -4.74959627e-02  1.00000000e+00],"[1.0, 0.018495186966149584, 0.001047474935397152, 5.2877039110938265e-05]",(19.676572680938673+0j),(-7.929490846326172+0j),[1],(-300.6708437586899+0j),(179.5030600190289+0j),(0.560338716054098+0j),[]
47.508101621027976,3,0,[1.],[-2.04572341e-05 -7.05402994e-04 -1.84951870e-02  1.00000000e+00],"[1.0, 0.018495186966149584, 0.001047474935397152, 5.2877039110938265e-05]",(22.422699724061673+0j),(-12.347878038925225-0j),[1],(-28.452267967260383+37.020427788000084j),(6.173939019462613-8.48447646099773j),(0.15868494413561415+0j),[]
52.1400828799969,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
52.1400828799969,0,1,[0.01687622 1.        ],[1.],"[1.0, 0.016876219836832802, 0.0, 0.0]",,,,,,,
52.1400828799969,0,2,[8.72911189e-04 1.68762198e-02 1.00000000e+00],[1.],"[1.0, 0.016876219836832802, 0.0008729111886383693, 0.0]",,,,,,,
52.1400828799969,0,3,[4.02700256e-05 8.72911189e-04 1.68762198e-02 1.00000000e+00],[1.],"[1.0, 0.016876219836832802, 0.0008729111886383693, 4.02700256496703e-05]",,,,,,,
52.1400828799969,1,0,[1.],[-0.01687622  1.        ],"[1.0, 0.016876219836832802, 0.00028480679598110896, 4.806462100001184e-06]",(59.254975916909615+0j),(-59.254975916909615+0j),[1],,,0j,[]
52.1400828799969,1,1,[-0.03484811  1.        ],[-0.05172433  1.        ],"[1.0, 0.016876219836832802, 0.0008729111886383693, 4.515074765659441e-05]",(19.333260996639947+0j),(-6.3079087448845845+0j),[1],,,(0.6737276372578389+0j),[0.67372764]
52.1400828799969,1,2,[ 9.43602724e-05 -2.92567960e-02  1.00000000e+00],[-0.04613302  1.        ],"[1.0, 0.016876219836832802, 0.0008729111886383693, 4.0270025649670294e-05]",(21.676449780098814+0j),(-8.890670641036863+0j),[1],,,(0.5455096336184015+0j),[-0.0020454   0.58984655]
52.1400828799969,2,0,[1.],[-5.88104393e-04 -1.68762198e-02  1.00000000e+00],"[1.0, 0.016876219836832802, 0.0008729111886383693, 2.465642013498311e-05]",(29.31256207168378+0j),(-19.472712870325115+0j),[1],(-58.00852157741059+0j),(19.472712870325115+0j),(0.22300127365090336+0j),[]
52.1400828799969,2,1,[-0.02654904  1.        ],[-1.40057001e-04 -4.34252572e-02  1.00000000e+00],"[1.0, 0.016876219836832802, 0.0008729111886383693, 4.027002564967031e-05]",(21.532670294936377+0j),(-8.660645535500128+0j),[1],(-331.5868404073352+0j),(198.21944799062672+0j),(0.5613381361919506+0j),[]
52.1400828799969,3,0,[1.],[-1.56136055e-05 -5.88104393e-04 -1.68762198e-02  1.00000000e+00],"[1.0, 0.016876219836832802, 0.0008729111886383693, 4.02700256496703e-05]",(24.55287207811717+0j),(-13.514754177787104-0j),[1],(-31.109510568322552+40.50580584451232j),(6.757377088893553-9.28587152795124j),(0.15873814333505631+0j),[]
57.223676593502205,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
57.223676593502205,0,1,[0.01539535 1.        ],[1.],"[1.0, 0.015395349540292187, 0.0, 0.0]",,,,,,,
57.223676593502205,0,2,[7.26993054e-04 1.53953495e-02 1.00000000e+00],[1.],"[1.0, 0.015395349540292187, 0.0007269930544838966, 0.0]",,,,,,,
57.223676593502205,0,3,[3.06354692e-05 7.26993054e-04 1.53953495e-02 1.00000000e+00],[1.],"[1.0, 0.015395349540292187, 0.0007269930544838966, 3.063546915295789e-05]",,,,,,,
57.223676593502205,1,0,[1.],[-0.01539535  1.        ],"[1.0, 0.015395349540292187, 0.00023701678746777485, 3.6489562899835385e-06]",(64.95467981307172+0j),(-64.95467981307172+0j),[1],,,0j,[]
57.223676593502205,1,1,[-0.03182625  1.        ],[-0.0472216  1.       ],"[1.0, 0.015395349540292189, 0.0007269930544838967, 3.43297760070081e-05]",(21.176749138575442+0j),(-6.904116922271506+0j),[1],,,(0.6739765448845495+0j),[0.67397654]
57.223676593502205,1,2,[ 7.82334095e-05 -2.67446255e-02  1.00000000e+00],[-0.04213998  1.        ],"[1.0, 0.015395349540292189, 0.0007269930544838966, 3.063546915295789e-05]",(23.730436470684978+0j),(-9.715103693301687+0j),[1],,,(0.5465499103773571+0j),[-0.00185651  0.59060577]
57.223676593502205,2,0,[1.],[-4.89976267e-04 -1.53953495e-02  1.00000000e+00],"[1.0, 0.015395349540292187, 0.0007269930544838966, 1.8735668084305003e-05]",(32.119906167735614+0j),(-21.335002364427197+0j),[1],(-63.54050870844119+0j),(21.335002364427197+0j),(0.22302853685135388+0j),[]
57.223676593502205,2,1,[-0.02428648  1.        ],[-1.16077347e-04 -3.96818342e-02  1.00000000e+00],"[1.0, 0.015395349540292189, 0.0007269930544838966, 3.06354691529579e-05]",(23.57471695704694+0j),(-9.466387935166306+0j),[1],(-365.4315483366959+0j),(218.69312485502675+0j),(0.5621840683976882+0j),[]
57.223676593502205,3,0,[1.],[-1.18998011e-05 -4.89976267e-04 -1.53953495e-02  1.00000000e+00],"[1.0, 0.015395349540292187, 0.0007269930544838966, 3.063546915295789e-05]",(26.89530118252841+0j),(-14.798396410579693-0j),[1],(-34.035232862149584+44.341031572623436j),(7.399198205289847-10.167492323951352j),(0.15878299865466597+0j),[]
62.8029144183426,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
62.8029144183426,0,1,[0.01404165 1.        ],[1.],"[1.0, 0.01404165226513877, 0.0, 0.0]",,,,,,,
62.8029144183426,0,2,[6.05154275e-04 1.40416523e-02 1.00000000e+00],[1.],"[1.0, 0.01404165226513877, 0.00060515427515479, 0.0]",,,,,,,
62.8029144183426,0,3,[2.32845204e-05 6.05154275e-04 1.40416523e-02 1.00000000e+00],[1.],"[1.0, 0.01404165226513877, 0.00060515427515479, 2.328452044037293e-05]",,,,,,,
62.8029144183426,1,0,[1.],[-0.01404165  1.        ],"[1.0, 0.01404165226513877, 0.00019716799833507676, 2.768564470434608e-06]",(71.21669025252116+0j),(-71.21669025252116+0j),[1],,,0j,[]
62.8029144183426,1,1,[-0.02905543  1.        ],[-0.04309708  1.        ],"[1.0, 0.01404165226513877, 0.00060515427515479, 2.6080384973448855e-05]",(23.20342570751419+0j),(-7.5600110403202905+0j),[1],,,(0.6741855648551042+0j),[0.67418556]
62.8029144183426,1,2,[ 6.48736350e-05 -2.44353467e-02  1.00000000e+00],[-0.038477  1.      ],"[1.0, 0.01404165226513877, 0.0006051542751547901, 2.3284520440372933e-05]",(25.989552875030043+0j),(-10.623375427071968+0j),[1],,,(0.5474250526155483+0j),[-0.00168604  0.59124439]
62.8029144183426,2,0,[1.],[-4.07986277e-04 -1.40416523e-02  1.00000000e+00],"[1.0, 0.01404165226513877, 0.00060515427515479, 1.4226167326536728e-05]",(35.205203287412154+0j),(-23.38189571858584+0j),[1],(-69.62217528606517+0j),(23.38189571858584+0j),(0.2230514206953732+0j),[]
62.8029144183426,2,1,[-0.02220259  1.        ],[-9.62251913e-05 -3.62442449e-02  1.00000000e+00],"[1.0, 0.01404165226513877, 0.0006051542751547901, 2.328452044037294e-05]",(25.82055605398383+0j),(-10.353829003024243+0j),[1],(-402.48122479073635+0j),(241.08958900649884+0j),(0.5628965364818441+0j),[]
62.8029144183426,3,0,[1.],[-9.05835311e-06 -4.07986277e-04 -1.40416523e-02  1.00000000e+00],"[1.0, 0.01404165226513877, 0.00060515427515479, 2.328452044037293e-05]",(29.470381463986318+0j),(-16.210002350962483-0j),[1],(-37.25508323853133+48.559600714324894j),(8.10500117548124-11.137034940423238j),(0.15882066463709787+0j),[]
68.92612104349702,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
68.92612104349702,0,1,[0.01280487 1.        ],[1.],"[1.0, 0.012804865355687992, 0.0, 0.0]",,,,,,,
68.92612104349702,0,2,[5.03516050e-04 1.28048654e-02 1.00000000e+00],[1.],"[1.0, 0.012804865355687992, 0.0005035160500596596, 0.0]",,,,,,,
68.92612104349702,0,3,[1.76837560e-05 5.03516050e-04 1.28048654e-02 1.00000000e+00],[1.],"[1.0, 0.012804865355687992, 0.0005035160500596596, 1.768375599901469e-05]",,,,,,,
68.92612104349702,1,0,[1.],[-0.01280487  1.        ],"[1.0, 0.012804865355687992, 0.00016396457677729856, 2.099544328735674e-06]",(78.09531550878779+0j),(-78.09531550878779+0j),[1],,,0j,[]
68.92612104349702,1,1,[-0.02651738  1.        ],[-0.03932224  1.        ],"[1.0, 0.012804865355687992, 0.0005035160500596596, 1.979938137772475e-05]",(25.43089808988372+0j),(-8.281297968317663+0j),[1],,,(0.6743607740848161+0j),[0.67436077]
68.92612104349702,1,2,[ 5.38022534e-05 -2.23156755e-02  1.00000000e+00],[-0.03512054  1.        ],"[1.0, 0.012804865355687992, 0.0005035160500596596, 1.768375599901469e-05]",(28.473365618012075+0j),(-11.623307651036981+0j),[1],,,(0.5481639108860304+0j),[-0.00153193  0.59178315]
68.92612104349702,2,0,[1.],[-3.39551473e-04 -1.28048654e-02  1.00000000e+00],"[1.0, 0.012804865355687992, 0.0005035160500596596, 1.0795366122147918e-05]",(38.59523495740979+0j),(-25.631165437740385+0j),[1],(-76.30635201399768+0j),(25.631165437740385+0j),(0.22307059557078648+0j),[]
68.92612104349702,2,1,[-0.02028673  1.        ],[-7.97825963e-05 -3.30915978e-02  1.00000000e+00],"[1.0, 0.012804865355687992, 0.0005035160500596596, 1.7683755999014692e-05]",(28.289648050718295+0j),(-11.330626732587199+0j),[1],(-443.06178251945937+0j),(265.6057863118552+0j),(0.5634984198320157+0j),[]
68.92612104349702,3,0,[1.],[-6.88838988e-06 -3.39551473e-04 -1.28048654e-02  1.00000000e+00],"[1.0, 0.012804865355687992, 0.0005035160500596596, 1.768375599901469e-05]",(32.30045099698712+0j),(-17.76181150427684-0j),[1],(-40.79687582984853+53.19807638500983j),(8.88090575213842-12.202893683300738j),(0.15885238093845397+0j),[]
75.64633275546291,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
75.64633275546291,0,1,[0.0116754 1.       ],[1.],"[1.0, 0.011675397489331238, 0.0, 0.0]",,,,,,,
75.64633275546291,0,2,[4.18795729e-04 1.16753975e-02 1.00000000e+00],[1.],"[1.0, 0.011675397489331238, 0.0004187957293717015, 0.0]",,,,,,,
75.64633275546291,0,3,[1.34214073e-05 4.18795729e-04 1.16753975e-02 1.00000000e+00],[1.],"[1.0, 0.011675397489331238, 0.0004187957293717015, 1.3421407269470873e-05]",,,,,,,
75.64633275546291,1,0,[1.],[-0.0116754  1.       ],"[1.0, 0.011675397489331238, 0.00013631490653388218, 1.5915307175041102e-06]",(85.65018886198791+0j),(-85.65018886198791+0j),[1],,,0j,[]
75.64633275546291,1,1,[-0.02419454  1.        ],[-0.03586993  1.        ],"[1.0, 0.01167539748933124, 0.00041879572937170156, 1.5022174885287073e-05]",(27.87850178617451+0j),(-9.074245745027966+0j),[1],,,(0.6745074102393817+0j),[0.67450741]
75.64633275546291,1,2,[ 4.46270028e-05 -2.03722246e-02  1.00000000e+00],[-0.03204762  1.        ],"[1.0, 0.01167539748933124, 0.00041879572937170156, 1.3421407269470875e-05]",(31.203563155729505+0j),(-12.723740761413888+0j),[1],,,(0.5487827318398427+0j),[-0.00139252  0.59223436]
75.64633275546291,2,0,[1.],[-2.82480823e-04 -1.16753975e-02  1.00000000e+00],"[1.0, 0.011675397489331238, 0.0004187957293717015, 8.187682496993906e-06]",(42.319409747415584+0j),(-28.102327763990022+0j),[1],(-83.65105616517765+0j),(28.102327763990022+0j),(0.22308663828781347+0j),[]
75.64633275546291,2,1,[-0.01852772  1.        ],[-6.61623611e-05 -3.02031146e-02  1.00000000e+00],"[1.0, 0.01167539748933124, 0.00041879572937170156, 1.3421407269470873e-05]",(31.003539343140076+0j),(-12.405396844925953+0j),[1],(-487.5034902617134+0j),(292.43949472724313+0j),(0.5640029508377291+0j),[]
75.64633275546291,3,0,[1.],[-5.23372477e-06 -2.82480823e-04 -1.16753975e-02  1.00000000e+00],"[1.0, 0.011675397489331238, 0.0004187957293717015, 1.3421407269470873e-05]",(35.41011445438136+0j),(-19.46734126505305-0j),[1],(-44.691652349972614+58.2969130849425j),(9.733670632526527-13.37436536341086j),(0.15887891316868974+0j),[]
83.02175681319753,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
83.02175681319753,0,1,[0.01064432 1.        ],[1.],"[1.0, 0.01064432340230896, 0.0, 0.0]",,,,,,,
83.02175681319753,0,2,[3.48223904e-04 1.06443234e-02 1.00000000e+00],[1.],"[1.0, 0.01064432340230896, 0.00034822390426397424, 0.0]",,,,,,,
83.02175681319753,0,3,[1.01808407e-05 3.48223904e-04 1.06443234e-02 1.00000000e+00],[1.],"[1.0, 0.01064432340230896, 0.00034822390426397424, 1.0180840739117723e-05]",,,,,,,
83.02175681319753,1,0,[1.],[-0.01064432  1.        ],"[1.0, 0.01064432340230896, 0.00011330162069294218, 1.2060190926614175e-06]",(93.9467885561501+0j),(-93.9467885561501+0j),[1],,,0j,[]
83.02175681319753,1,1,[-0.02207019  1.        ],[-0.03271452  1.        ],"[1.0, 0.010644323402308961, 0.0003482239042639743, 1.1391977011384481e-05]",(30.567469010513236+0j),(-9.945738178694983+0j),[1],,,(0.6746299742620401+0j),[0.67462997]
83.02175681319753,1,2,[ 3.70213705e-05 -1.85921552e-02  1.00000000e+00],[-0.02923648  1.        ],"[1.0, 0.010644323402308961, 0.00034822390426397424, 1.0180840739117723e-05]",(34.20384555530838+0j),(-13.934243345773865+0j),[1],,,(0.5493003777934351+0j),[-0.00126627  0.59261179]
83.02175681319753,2,0,[1.],[-2.34922284e-04 -1.06443234e-02  1.00000000e+00],"[1.0, 0.01064432340230896, 0.00034822390426397424, 6.2071966141394126e-06]",(46.41001971938458+0j),(-30.816812849533978+0j),[1],(-91.7199973022072+0j),(30.816812849533978+0j),(0.22310004381391518+0j),[]
83.02175681319753,2,1,[-0.01691472  1.        ],[-5.48765573e-05 -2.75590412e-02  1.00000000e+00],"[1.0, 0.010644323402308958, 0.0003482239042639742, 1.0180840739117721e-05]",(33.985787724203135+0j),(-13.587484646813444+0j),[1],(-536.1864086662138+0j),(321.8196076167894+0j),(0.5644252905598157+0j),[]
83.02175681319753,3,0,[1.],[-3.97364412e-06 -2.34922284e-04 -1.06443234e-02  1.00000000e+00],"[1.0, 0.01064432340230896, 0.00034822390426397424, 1.0180840739117723e-05]",(38.826346387698045+0j),(-21.341391784667678-0j),[1],(-48.973228923841475+63.900366771726056j),(10.670695892333839-14.661614869478996j),(0.15890108480354936+0j),[]
91.11627561154896,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
91.11627561154896,0,1,[0.00970337 1.        ],[1.],"[1.0, 0.009703367315413044, 0.0, 0.0]",,,,,,,
91.11627561154896,0,2,[2.89470299e-04 9.70336732e-03 1.00000000e+00],[1.],"[1.0, 0.009703367315413044, 0.00028947029875962344, 0.0]",,,,,,,
91.11627561154896,0,3,[7.71917041e-06 2.89470299e-04 9.70336732e-03 1.00000000e+00],[1.],"[1.0, 0.009703367315413044, 0.00028947029875962344, 7.719170410326809e-06]",,,,,,,
